Vendor Name,Product Setting,Business State/Territory,Specialty,Attestation Date,Attestations
McKesson,Ambulatory,MD,Internal Medicine,10/01/2012,4
McKesson,Ambulatory,MD,Internal Medicine,10/01/2011,1
GE Healthcare,Ambulatory,MD,Internal Medicine,06/01/2012,10
Others,Ambulatory,GA,Optometry,09/01/2011,1
Cerner,Inpatient,GA,Podiatry,07/01/2012,1
eClinicalWorks LLC,Ambulatory,MT,Others,09/01/2012,1
Others,Ambulatory,NY,Others,01/01/2013,624
Others,Ambulatory,MI,Optometry,01/01/2012,22
Others,Ambulatory,MI,Optometry,01/01/2013,67
GE Healthcare,Ambulatory,MD,Others,12/01/2012,4
Epic,Ambulatory,NH,Cardiovascular Disease (Cardiology),10/01/2011,20
McKesson,Ambulatory,WA,Others,11/01/2011,1
McKesson,Ambulatory,CA,Obstetrics/Gynecology,01/01/2013,7
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Others,09/01/2012,5
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Others,09/01/2011,2
Others,Ambulatory,WI,Others,01/01/2013,301
Others,Ambulatory,WI,Others,01/01/2012,65
Others,Ambulatory,WI,Orthopedic Surgery,11/01/2012,1
eClinicalWorks LLC,Ambulatory,CA,Family Practice,10/01/2012,20
eClinicalWorks LLC,Ambulatory,CA,Family Practice,10/01/2011,6
Allscripts,Ambulatory,SC,Internal Medicine,11/01/2011,4
Allscripts,Ambulatory,CA,Others,01/01/2013,199
Allscripts,Ambulatory,SC,Internal Medicine,11/01/2012,7
Allscripts,Ambulatory,CA,Others,01/01/2012,15
Others,Ambulatory,CA,Podiatry,10/01/2011,23
Others,Ambulatory,CA,Podiatry,10/01/2012,18
Allscripts,Ambulatory,OR,Optometry,01/01/2013,1
Allscripts,Ambulatory,OR,Optometry,01/01/2012,1
Others,Ambulatory,MI,Podiatry,08/01/2011,7
Others,Inpatient,NH,N/A,09/01/2011,1
Others,Ambulatory,MA,Cardiovascular Disease (Cardiology),02/01/2012,50
Epic,Ambulatory,WI,Podiatry,09/01/2012,1
GE Healthcare,Ambulatory,HI,Others,12/01/2012,1
GE Healthcare,Ambulatory,MN,Family Practice,01/01/2013,3
Epic,Ambulatory,OH,Optometry,12/01/2012,1
Epic,Ambulatory,NY,Others,01/01/2012,3
Epic,Ambulatory,NY,Others,01/01/2013,240
"Greenway Medical Technologies, Inc.",Ambulatory,AL,Cardiovascular Disease (Cardiology),08/01/2012,1
eClinicalWorks LLC,Ambulatory,UT,Others,08/01/2012,1
GE Healthcare,Ambulatory,FL,Obstetrics/Gynecology,11/01/2012,1
Allscripts,Ambulatory,CA,Others,06/01/2011,1
Allscripts,Ambulatory,CA,Others,06/01/2012,6
Epic,Ambulatory,NJ,Orthopedic Surgery,09/01/2012,6
NextGen,Ambulatory,IN,Others,02/01/2012,3
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Obstetrics/Gynecology,08/01/2011,3
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Obstetrics/Gynecology,08/01/2012,4
"Greenway Medical Technologies, Inc.",Ambulatory,MS,Orthopedic Surgery,06/01/2012,1
Others,Ambulatory,WA,Cardiovascular Disease (Cardiology),08/01/2011,2
"Greenway Medical Technologies, Inc.",Ambulatory,TN,Obstetrics/Gynecology,12/01/2012,3
eClinicalWorks LLC,Ambulatory,NC,General Surgery,11/01/2012,1
Others,Ambulatory,AZ,Obstetrics/Gynecology,11/01/2011,2
GE Healthcare,Ambulatory,IA,Gastroenterology,07/01/2012,2
Others,Ambulatory,OK,Optometry,05/01/2012,3
Others,Ambulatory,NC,Orthopedic Surgery,05/01/2012,1
Others,Ambulatory,NC,Orthopedic Surgery,05/01/2011,1
NextGen,Ambulatory,NM,Family Practice,11/01/2012,1
McKesson,Ambulatory,MD,Others,08/01/2012,2
Others,Ambulatory,NE,Others,01/01/2012,23
Others,Ambulatory,NE,Others,01/01/2013,82
"Greenway Medical Technologies, Inc.",Ambulatory,IL,General Surgery,10/01/2012,1
Others,Ambulatory,WV,Podiatry,06/01/2011,1
NextGen,Ambulatory,FL,Internal Medicine,05/01/2012,3
Cerner,Inpatient,MO,Others,09/01/2012,1
NextGen,Ambulatory,KS,Cardiovascular Disease (Cardiology),05/01/2012,2
Cerner,Ambulatory,MN,Internal Medicine,01/01/2013,2
GE Healthcare,Ambulatory,AK,Cardiovascular Disease (Cardiology),02/01/2012,8
Others,Ambulatory,CA,General Surgery,12/01/2011,5
Others,Ambulatory,CA,General Surgery,12/01/2012,17
GE Healthcare,Ambulatory,NH,Others,10/01/2012,9
Others,Ambulatory,VT,Family Practice,02/01/2012,1
Others,Ambulatory,MA,Others,02/01/2012,127
McKesson,Ambulatory,PA,Family Practice,01/01/2013,4
Epic,Ambulatory,OH,Obstetrics/Gynecology,02/01/2012,1
Others,Ambulatory,TX,Podiatry,10/01/2011,12
Others,Ambulatory,TX,Podiatry,10/01/2012,16
Epic,Ambulatory,MI,Internal Medicine,05/01/2012,3
eClinicalWorks LLC,Ambulatory,MA,Podiatry,11/01/2012,2
GE Healthcare,Ambulatory,ND,Internal Medicine,12/01/2012,1
Epic,Ambulatory,MI,General Surgery,12/01/2012,9
GE Healthcare,Ambulatory,MA,Cardiovascular Disease (Cardiology),01/01/2013,11
GE Healthcare,Ambulatory,MA,Cardiovascular Disease (Cardiology),01/01/2012,5
eClinicalWorks LLC,Ambulatory,ME,Internal Medicine,09/01/2012,1
Epic,Ambulatory,NH,Internal Medicine,12/01/2011,5
NextGen,Ambulatory,KY,Optometry,01/01/2013,1
Epic,Inpatient,FL,N/A,10/01/2012,3
Others,Ambulatory,AZ,Orthopedic Surgery,12/01/2012,4
GE Healthcare,Ambulatory,NY,General Surgery,10/01/2012,2
"Greenway Medical Technologies, Inc.",Ambulatory,VA,General Surgery,10/01/2011,2
Others,Ambulatory,NC,Podiatry,05/01/2012,1
Cerner,Ambulatory,MN,Cardiovascular Disease (Cardiology),10/01/2011,6
Epic,Ambulatory,PA,Podiatry,01/01/2013,1
McKesson,Ambulatory,OH,Family Practice,04/01/2012,4
GE Healthcare,Ambulatory,HI,Family Practice,10/01/2012,1
Epic,Ambulatory,IL,Others,07/01/2011,2
Others,Ambulatory,MI,Cardiovascular Disease (Cardiology),10/01/2012,1
Others,Ambulatory,OH,Others,02/01/2012,104
Others,Ambulatory,MI,Cardiovascular Disease (Cardiology),10/01/2011,1
Allscripts,Ambulatory,OH,Family Practice,07/01/2011,1
Allscripts,Ambulatory,OH,Family Practice,07/01/2012,6
GE Healthcare,Ambulatory,WA,Others,12/01/2012,9
Others,Inpatient,KS,N/A,03/01/2012,1
McKesson,Ambulatory,MI,Family Practice,02/01/2012,3
Others,Ambulatory,GA,Family Practice,10/01/2011,9
Others,Ambulatory,GA,Family Practice,10/01/2012,10
Others,Ambulatory,DE,Obstetrics/Gynecology,01/01/2012,4
Others,Ambulatory,DE,Family Practice,01/01/2013,12
Others,Ambulatory,DE,Family Practice,01/01/2012,2
Epic,Ambulatory,NY,Podiatry,04/01/2012,3
Practice Fusion,Ambulatory,IN,Podiatry,10/01/2012,1
eClinicalWorks LLC,Ambulatory,FL,General Surgery,02/01/2012,2
Allscripts,Ambulatory,CT,Cardiovascular Disease (Cardiology),07/01/2012,2
Practice Fusion,Ambulatory,MI,Internal Medicine,04/01/2012,4
McKesson,Ambulatory,OH,Internal Medicine,01/01/2013,2
eClinicalWorks LLC,Ambulatory,IN,Internal Medicine,11/01/2011,1
eClinicalWorks LLC,Ambulatory,IN,Internal Medicine,11/01/2012,1
Cerner,Ambulatory,WI,Family Practice,05/01/2011,10
McKesson,Ambulatory,KS,Family Practice,10/01/2012,17
Others,Ambulatory,LA,General Surgery,11/01/2011,1
Others,Ambulatory,LA,General Surgery,11/01/2012,3
NextGen,Ambulatory,MS,Cardiovascular Disease (Cardiology),12/01/2012,1
NextGen,Ambulatory,FL,Internal Medicine,09/01/2012,3
Cerner,Ambulatory,MN,Internal Medicine,02/01/2012,16
eClinicalWorks LLC,Ambulatory,AZ,Podiatry,01/01/2013,1
Cerner,Ambulatory,AL,Others,01/01/2013,144
GE Healthcare,Ambulatory,MA,Others,11/01/2012,10
Epic,Ambulatory,IN,Family Practice,12/01/2012,25
GE Healthcare,Inpatient,TX,Others,12/01/2012,1
eClinicalWorks LLC,Ambulatory,AZ,Gastroenterology,12/01/2012,1
Allscripts,Ambulatory,OH,Obstetrics/Gynecology,01/01/2013,7
Allscripts,Ambulatory,OH,Obstetrics/Gynecology,01/01/2012,2
Cerner,Ambulatory,NJ,Cardiovascular Disease (Cardiology),06/01/2012,2
NextGen,Ambulatory,IN,Others,11/01/2011,1
NextGen,Ambulatory,IN,Others,11/01/2012,16
Allscripts,Ambulatory,TN,Family Practice,12/01/2012,4
Allscripts,Ambulatory,TN,Family Practice,12/01/2011,63
Others,Ambulatory,GU,Family Practice,10/01/2012,1
Others,Ambulatory,IL,Cardiovascular Disease (Cardiology),07/01/2012,3
Allscripts,Ambulatory,TX,General Surgery,04/01/2012,1
GE Healthcare,Ambulatory,ID,Family Practice,12/01/2012,12
Others,Ambulatory,MA,Cardiovascular Disease (Cardiology),11/01/2012,13
Others,Ambulatory,MA,Cardiovascular Disease (Cardiology),11/01/2011,3
Cerner,Inpatient,WA,N/A,11/01/2012,2
eClinicalWorks LLC,Ambulatory,TX,General Surgery,12/01/2012,4
"Greenway Medical Technologies, Inc.",Ambulatory,AL,Orthopedic Surgery,10/01/2011,1
NextGen,Ambulatory,OH,Internal Medicine,07/01/2012,1
Cerner,Ambulatory,KS,Family Practice,12/01/2012,14
Epic,Ambulatory,IA,Family Practice,07/01/2012,3
"Greenway Medical Technologies, Inc.",Ambulatory,WI,Others,07/01/2012,1
Others,Ambulatory,WA,Family Practice,05/01/2011,1
NextGen,Ambulatory,CO,Others,01/01/2012,9
NextGen,Ambulatory,CO,Others,01/01/2013,26
eClinicalWorks LLC,Ambulatory,GA,General Surgery,05/01/2012,1
Practice Fusion,Ambulatory,MI,Podiatry,04/01/2012,1
"Greenway Medical Technologies, Inc.",Ambulatory,CA,Others,01/01/2013,12
Allscripts,Ambulatory,IA,Family Practice,10/01/2012,114
NextGen,Ambulatory,OK,Others,01/01/2012,1
GE Healthcare,Ambulatory,ND,Internal Medicine,05/01/2012,6
Allscripts,Ambulatory,NV,Others,01/01/2013,6
Allscripts,Ambulatory,NV,Others,01/01/2012,1
Epic,Ambulatory,IL,Orthopedic Surgery,06/01/2012,1
Epic,Ambulatory,IL,Orthopedic Surgery,06/01/2011,2
Epic,Ambulatory,MO,Cardiovascular Disease (Cardiology),05/01/2012,2
Others,Ambulatory,NV,General Surgery,02/01/2012,1
Epic,Ambulatory,MA,Others,11/01/2011,6
Epic,Ambulatory,AZ,Family Practice,01/01/2013,3
McKesson,Ambulatory,IN,Family Practice,12/01/2011,1
Cerner,Ambulatory,PA,Podiatry,10/01/2012,4
NextGen,Ambulatory,SC,Cardiovascular Disease (Cardiology),09/01/2011,19
Others,Ambulatory,MO,Family Practice,05/01/2012,2
Epic,Ambulatory,WA,Internal Medicine,11/01/2011,10
Practice Fusion,Ambulatory,CA,Others,05/01/2012,2
Epic,Ambulatory,WA,Internal Medicine,11/01/2012,18
Others,Ambulatory,MO,Family Practice,05/01/2011,1
Others,Ambulatory,NC,Family Practice,04/01/2011,1
Others,Ambulatory,NC,Family Practice,04/01/2012,10
Others,Ambulatory,TX,Optometry,08/01/2011,2
"Greenway Medical Technologies, Inc.",Ambulatory,AL,Family Practice,12/01/2011,7
"Greenway Medical Technologies, Inc.",Ambulatory,AL,Family Practice,12/01/2012,1
Others,Ambulatory,TX,Optometry,08/01/2012,15
Others,Ambulatory,FL,Orthopedic Surgery,07/01/2012,8
Epic,Ambulatory,OR,Cardiovascular Disease (Cardiology),09/01/2012,1
Epic,Ambulatory,OR,Cardiovascular Disease (Cardiology),09/01/2011,13
Others,Ambulatory,AZ,Obstetrics/Gynecology,09/01/2012,1
Others,Inpatient,MS,N/A,10/01/2012,31
Others,Ambulatory,PA,Podiatry,09/01/2012,13
Others,Ambulatory,PA,Podiatry,09/01/2011,8
Others,Ambulatory,NY,Obstetrics/Gynecology,03/01/2012,1
eClinicalWorks LLC,Ambulatory,AZ,Others,09/01/2012,5
Cerner,Ambulatory,MN,Internal Medicine,10/01/2012,2
eClinicalWorks LLC,Ambulatory,AZ,Others,09/01/2011,12
Others,Ambulatory,VA,Podiatry,10/01/2012,2
Others,Ambulatory,VA,Podiatry,10/01/2011,2
Epic,Ambulatory,WA,Others,06/01/2012,2
Epic,Ambulatory,WA,Others,06/01/2011,40
McKesson,Ambulatory,MS,Family Practice,06/01/2012,5
Allscripts,Ambulatory,VA,Internal Medicine,04/01/2012,5
eClinicalWorks LLC,Ambulatory,OR,Podiatry,04/01/2012,2
eClinicalWorks LLC,Ambulatory,SC,Family Practice,12/01/2011,2
Allscripts,Ambulatory,FL,Orthopedic Surgery,04/01/2012,3
Epic,Ambulatory,MS,Podiatry,07/01/2012,1
McKesson,Ambulatory,OH,Internal Medicine,10/01/2012,13
Epic,Ambulatory,PA,Internal Medicine,11/01/2012,27
Epic,Ambulatory,PA,Internal Medicine,11/01/2011,45
GE Healthcare,Ambulatory,VA,Others,08/01/2012,1
Epic,Ambulatory,MI,Others,05/01/2012,1
Others,Ambulatory,ID,Others,08/01/2012,3
Others,Ambulatory,ID,Others,08/01/2011,1
NextGen,Ambulatory,NJ,Cardiovascular Disease (Cardiology),10/01/2012,14
Others,Ambulatory,WA,Family Practice,01/01/2012,10
Others,Ambulatory,WA,Family Practice,01/01/2013,39
Epic,Ambulatory,WI,Cardiovascular Disease (Cardiology),10/01/2011,3
Others,Ambulatory,LA,Podiatry,08/01/2012,1
Others,Ambulatory,ID,Cardiovascular Disease (Cardiology),11/01/2012,2
Others,Ambulatory,AK,Optometry,01/01/2012,4
Others,Ambulatory,AK,Optometry,01/01/2013,6
NextGen,Ambulatory,MD,General Surgery,02/01/2012,3
Epic,Ambulatory,WA,Optometry,12/01/2012,5
Others,Ambulatory,TN,Optometry,12/01/2012,18
Others,Ambulatory,TN,Optometry,12/01/2011,17
Practice Fusion,Ambulatory,NE,Internal Medicine,12/01/2011,1
Others,Ambulatory,MD,Podiatry,10/01/2012,5
Cerner,Ambulatory,MA,Orthopedic Surgery,01/01/2013,2
Allscripts,Ambulatory,PA,Family Practice,10/01/2011,13
Allscripts,Ambulatory,PA,Family Practice,10/01/2012,30
NextGen,Ambulatory,OH,Internal Medicine,12/01/2012,1
Epic,Inpatient,ND,Internal Medicine,01/01/2013,1
McKesson,Ambulatory,PA,Others,12/01/2012,2
eClinicalWorks LLC,Ambulatory,TN,General Surgery,06/01/2012,1
McKesson,Ambulatory,PA,Others,12/01/2011,2
Practice Fusion,Ambulatory,NJ,Family Practice,12/01/2012,3
Practice Fusion,Ambulatory,NJ,Podiatry,06/01/2012,2
Others,Ambulatory,PA,Others,07/01/2011,20
Allscripts,Ambulatory,CA,Family Practice,10/01/2012,11
Allscripts,Ambulatory,CA,Family Practice,10/01/2011,6
eClinicalWorks LLC,Ambulatory,IN,Others,08/01/2012,1
Allscripts,Ambulatory,NJ,Optometry,01/01/2012,1
Allscripts,Ambulatory,CO,Others,07/01/2012,2
Others,Ambulatory,MN,Optometry,11/01/2011,4
Others,Ambulatory,CT,Others,09/01/2012,14
NextGen,Ambulatory,MO,General Surgery,01/01/2013,3
Others,Ambulatory,DE,Podiatry,04/01/2012,1
Epic,Ambulatory,CO,General Surgery,10/01/2012,1
Others,Ambulatory,PA,Gastroenterology,07/01/2011,2
Others,Ambulatory,PA,Gastroenterology,07/01/2012,1
GE Healthcare,Ambulatory,IL,Internal Medicine,08/01/2011,2
Others,Ambulatory,VA,Cardiovascular Disease (Cardiology),01/01/2013,7
Others,Ambulatory,VA,Cardiovascular Disease (Cardiology),01/01/2012,1
NextGen,Inpatient,MI,Optometry,11/01/2012,3
GE Healthcare,Ambulatory,LA,General Surgery,12/01/2012,1
NextGen,Ambulatory,MS,Others,01/01/2012,1
GE Healthcare,Ambulatory,LA,General Surgery,12/01/2011,1
Others,Ambulatory,NJ,Others,05/01/2011,3
Others,Ambulatory,NC,Optometry,08/01/2011,2
Practice Fusion,Ambulatory,AR,Others,01/01/2013,2
Practice Fusion,Ambulatory,AR,Others,01/01/2012,1
eClinicalWorks LLC,Ambulatory,AZ,Internal Medicine,04/01/2012,4
Cerner,Ambulatory,NC,Others,09/01/2011,1
Epic,Ambulatory,NV,Internal Medicine,10/01/2012,6
Epic,Ambulatory,KY,Others,03/01/2012,1
Others,Ambulatory,LA,Internal Medicine,05/01/2012,2
Epic,Ambulatory,WY,Family Practice,07/01/2012,1
Practice Fusion,Ambulatory,PR,Cardiovascular Disease (Cardiology),06/01/2012,1
Epic,Ambulatory,WA,N/A,02/01/2012,1
Epic,Ambulatory,FL,Obstetrics/Gynecology,12/01/2012,4
Cerner,Ambulatory,CO,Others,12/01/2012,2
Epic,Ambulatory,OH,Gastroenterology,05/01/2012,6
Epic,Ambulatory,OH,Gastroenterology,05/01/2011,1
NextGen,Ambulatory,NY,Family Practice,01/01/2013,7
McKesson,Ambulatory,NM,Family Practice,01/01/2013,1
Epic,Ambulatory,TX,Family Practice,10/01/2012,1
Cerner,Inpatient,NY,Internal Medicine,10/01/2012,3
Allscripts,Ambulatory,GA,Family Practice,08/01/2012,9
Others,Ambulatory,OR,Family Practice,10/01/2011,2
Cerner,Ambulatory,IA,Podiatry,05/01/2011,1
Others,Ambulatory,OR,Family Practice,10/01/2012,26
Allscripts,Ambulatory,MA,Optometry,11/01/2012,1
Allscripts,Ambulatory,WV,Obstetrics/Gynecology,04/01/2012,3
NextGen,Ambulatory,MO,Family Practice,11/01/2011,1
NextGen,Ambulatory,MO,Family Practice,11/01/2012,8
GE Healthcare,Ambulatory,TX,Others,12/01/2012,8
NextGen,Ambulatory,KS,Others,12/01/2012,2
Others,Ambulatory,NY,Optometry,11/01/2011,10
NextGen,Ambulatory,IL,Gastroenterology,05/01/2012,18
Allscripts,Ambulatory,NY,Obstetrics/Gynecology,10/01/2012,3
NextGen,Ambulatory,FL,Orthopedic Surgery,12/01/2011,2
Practice Fusion,Ambulatory,KS,General Surgery,05/01/2012,1
Epic,Ambulatory,KY,Family Practice,05/01/2012,5
"Greenway Medical Technologies, Inc.",Ambulatory,ND,Family Practice,11/01/2011,1
Others,Ambulatory,WI,Podiatry,08/01/2012,3
Others,Ambulatory,WY,Optometry,05/01/2012,1
McKesson,Ambulatory,MS,Others,10/01/2012,10
McKesson,Ambulatory,TN,Others,12/01/2011,1
Practice Fusion,Ambulatory,VA,Obstetrics/Gynecology,02/01/2012,1
McKesson,Ambulatory,CT,Gastroenterology,01/01/2013,1
McKesson,Ambulatory,MA,Others,11/01/2012,5
Cerner,Ambulatory,HI,Podiatry,01/01/2013,2
eClinicalWorks LLC,Ambulatory,MO,Obstetrics/Gynecology,08/01/2012,1
GE Healthcare,Ambulatory,OH,General Surgery,09/01/2012,1
Allscripts,Ambulatory,TN,Others,06/01/2012,3
Others,Ambulatory,WA,Optometry,07/01/2012,3
Allscripts,Ambulatory,CA,Obstetrics/Gynecology,07/01/2012,4
Cerner,Ambulatory,TX,Others,07/01/2012,2
eClinicalWorks LLC,Ambulatory,MD,Family Practice,12/01/2011,2
McKesson,Ambulatory,MI,Obstetrics/Gynecology,01/01/2013,4
Others,Ambulatory,IA,Orthopedic Surgery,01/01/2012,2
eClinicalWorks LLC,Ambulatory,MD,Family Practice,12/01/2012,9
Epic,Ambulatory,KY,Cardiovascular Disease (Cardiology),11/01/2011,2
Others,Ambulatory,AZ,Podiatry,10/01/2011,1
Epic,Ambulatory,KY,Cardiovascular Disease (Cardiology),11/01/2012,2
eClinicalWorks LLC,Ambulatory,AL,Family Practice,10/01/2011,1
eClinicalWorks LLC,Ambulatory,AL,Family Practice,04/01/2012,1
NextGen,Ambulatory,IL,Optometry,12/01/2012,1
McKesson,Ambulatory,MA,Podiatry,09/01/2012,2
Allscripts,Ambulatory,VA,Cardiovascular Disease (Cardiology),10/01/2012,1
Others,Ambulatory,OR,General Surgery,05/01/2012,1
McKesson,Inpatient,GA,N/A,11/01/2012,2
Allscripts,Ambulatory,OH,Family Practice,06/01/2012,4
Others,Inpatient,NE,N/A,05/01/2012,1
Practice Fusion,Ambulatory,CA,Podiatry,02/01/2012,11
Others,Ambulatory,NC,Orthopedic Surgery,01/01/2013,32
Others,Ambulatory,NC,Orthopedic Surgery,01/01/2012,8
eClinicalWorks LLC,Ambulatory,NJ,Internal Medicine,01/01/2012,7
eClinicalWorks LLC,Ambulatory,NJ,Internal Medicine,01/01/2013,27
Others,Ambulatory,LA,Cardiovascular Disease (Cardiology),08/01/2012,2
Others,Ambulatory,PR,Family Practice,08/01/2012,2
GE Healthcare,Ambulatory,KY,Internal Medicine,10/01/2011,1
GE Healthcare,Ambulatory,KY,Internal Medicine,10/01/2012,1
Epic,Ambulatory,NC,Orthopedic Surgery,01/01/2013,3
eClinicalWorks LLC,Ambulatory,NC,Others,04/01/2012,1
NextGen,Ambulatory,CA,Cardiovascular Disease (Cardiology),02/01/2012,15
GE Healthcare,Ambulatory,DE,Podiatry,02/01/2012,1
Others,Ambulatory,TX,Orthopedic Surgery,05/01/2012,10
Allscripts,Ambulatory,PA,Family Practice,05/01/2012,15
Epic,Ambulatory,MO,General Surgery,11/01/2012,2
Others,Ambulatory,HI,Others,02/01/2012,2
Allscripts,Ambulatory,AR,Obstetrics/Gynecology,10/01/2012,4
Others,Inpatient,IN,N/A,04/01/2012,3
Allscripts,Ambulatory,DE,General Surgery,10/01/2011,3
Allscripts,Ambulatory,MN,Family Practice,09/01/2012,11
Allscripts,Ambulatory,OK,Gastroenterology,01/01/2012,1
Allscripts,Ambulatory,OK,Gastroenterology,01/01/2013,3
Allscripts,Ambulatory,MN,Family Practice,09/01/2011,3
NextGen,Ambulatory,FL,Optometry,06/01/2012,1
GE Healthcare,Ambulatory,MA,Others,10/01/2012,7
GE Healthcare,Ambulatory,MA,Others,10/01/2011,1
McKesson,Ambulatory,NJ,Family Practice,11/01/2012,2
McKesson,Ambulatory,NJ,Family Practice,11/01/2011,6
eClinicalWorks LLC,Ambulatory,HI,Family Practice,07/01/2012,1
Practice Fusion,Ambulatory,NV,Podiatry,12/01/2011,1
Allscripts,Ambulatory,FL,Others,09/01/2011,2
Allscripts,Ambulatory,FL,Others,09/01/2012,15
NextGen,Ambulatory,NC,Optometry,12/01/2012,3
Others,Ambulatory,WV,Orthopedic Surgery,04/01/2012,1
Others,Ambulatory,MA,Internal Medicine,08/01/2011,2
McKesson,Ambulatory,NJ,Gastroenterology,01/01/2013,3
Others,Ambulatory,MA,Internal Medicine,08/01/2012,56
"Greenway Medical Technologies, Inc.",Ambulatory,IL,Obstetrics/Gynecology,09/01/2012,1
Cerner,Ambulatory,IN,Podiatry,02/01/2012,1
Allscripts,Ambulatory,SC,Internal Medicine,07/01/2012,3
"Greenway Medical Technologies, Inc.",Ambulatory,AZ,Others,01/01/2013,1
"Greenway Medical Technologies, Inc.",Ambulatory,AZ,Others,01/01/2012,2
Others,Ambulatory,HI,Others,12/01/2011,1
Others,Ambulatory,HI,Others,12/01/2012,15
NextGen,Ambulatory,NJ,Internal Medicine,06/01/2012,1
Others,Ambulatory,UT,Optometry,08/01/2012,1
Allscripts,Ambulatory,AZ,General Surgery,12/01/2011,1
McKesson,Ambulatory,CT,Family Practice,09/01/2012,1
Allscripts,Ambulatory,MI,Podiatry,07/01/2012,2
Epic,Ambulatory,VA,Family Practice,07/01/2011,36
GE Healthcare,Ambulatory,IL,Internal Medicine,09/01/2011,2
Others,Ambulatory,NY,Optometry,09/01/2011,5
Others,Ambulatory,NY,Optometry,09/01/2012,10
eClinicalWorks LLC,Ambulatory,SD,Internal Medicine,04/01/2012,2
McKesson,Ambulatory,NY,Cardiovascular Disease (Cardiology),02/01/2012,1
Others,Ambulatory,IN,Optometry,02/01/2012,11
"Greenway Medical Technologies, Inc.",Ambulatory,CO,Cardiovascular Disease (Cardiology),12/01/2012,11
Epic,Ambulatory,KY,Others,02/01/2012,6
eClinicalWorks LLC,Ambulatory,MI,Obstetrics/Gynecology,06/01/2012,3
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Orthopedic Surgery,11/01/2012,4
Epic,Ambulatory,NV,Internal Medicine,11/01/2012,5
Allscripts,Ambulatory,DE,Others,12/01/2012,3
Allscripts,Ambulatory,DE,Others,12/01/2011,3
Others,Ambulatory,IA,Others,01/01/2013,131
Others,Ambulatory,IA,Others,01/01/2012,44
Others,Ambulatory,NV,Optometry,09/01/2012,1
Others,Ambulatory,NE,General Surgery,06/01/2012,2
Epic,Ambulatory,WI,Internal Medicine,11/01/2011,23
Epic,Ambulatory,WI,Internal Medicine,11/01/2012,14
Others,Ambulatory,TX,Gastroenterology,11/01/2011,2
Others,Ambulatory,TX,Gastroenterology,11/01/2012,23
Epic,Ambulatory,TX,Cardiovascular Disease (Cardiology),12/01/2012,1
Epic,Ambulatory,TX,Cardiovascular Disease (Cardiology),12/01/2011,5
Allscripts,Ambulatory,MI,Family Practice,12/01/2012,33
Allscripts,Ambulatory,MI,Family Practice,12/01/2011,36
Cerner,Ambulatory,TN,Cardiovascular Disease (Cardiology),01/01/2012,1
Cerner,Ambulatory,TN,Cardiovascular Disease (Cardiology),01/01/2013,12
Others,Ambulatory,AZ,Others,11/01/2012,62
Others,Ambulatory,AZ,Others,11/01/2011,30
