Vendor Name,Product Setting,Business State/Territory,Specialty,Attestation Date,Attestations
eClinicalWorks LLC,Ambulatory,FL,Cardiology,07/2012,3
NextGen,Ambulatory,NC,Internal Medicine,01/2013,11
NextGen,Ambulatory,NC,Internal Medicine,01/2012,3
NextGen,Ambulatory,NH,Family Practice,09/2012,1
Allscripts,Ambulatory,KY,Obstetrics/Gynecology,12/2012,1
Cerner,Ambulatory,OR,Others,11/2012,4
Greenway Medical,Ambulatory,UT,Obstetrics/Gynecology,10/2011,4
NextGen,Inpatient,WA,Others,10/2012,11
Others,Inpatient,MO,N/A,07/2012,7
Allscripts,Ambulatory,MO,Family Practice,01/2013,3
Allscripts,Ambulatory,MO,Family Practice,01/2012,6
eClinicalWorks LLC,Ambulatory,TN,Family Practice,02/2012,3
Others,Ambulatory,MI,Obstetrics/Gynecology,11/2012,3
Others,Ambulatory,MI,Obstetrics/Gynecology,11/2011,1
Epic,Ambulatory,SC,Cardiology,01/2013,8
NextGen,Ambulatory,OK,Others,11/2011,7
Others,Ambulatory,DE,General Surgery,12/2012,1
Epic,Ambulatory,MN,Optometry,08/2012,1
Allscripts,Ambulatory,AL,Others,05/2012,1
Greenway Medical,Ambulatory,IL,General Surgery,12/2011,1
Greenway Medical,Ambulatory,IL,General Surgery,12/2012,2
McKesson,Ambulatory,NM,Others,12/2012,3
Others,Ambulatory,GA,Cardiology,01/2013,16
NextGen,Ambulatory,DE,Orthopedic Surgery,01/2013,11
Cerner,Ambulatory,TN,Others,07/2011,1
Others,Ambulatory,VA,Gastroenterology,10/2011,4
Cerner,Inpatient,KS,Family Practice,10/2012,1
Epic,Ambulatory,CT,Internal Medicine,10/2012,9
Allscripts,Ambulatory,WA,Cardiology,01/2013,6
eClinicalWorks LLC,Ambulatory,IL,Podiatry,04/2012,1
McKesson,Ambulatory,MD,Family Practice,04/2012,1
GE Healthcare,Ambulatory,MO,Others,12/2012,7
Allscripts,Ambulatory,IN,Gastroenterology,01/2012,1
Allscripts,Ambulatory,IN,Gastroenterology,01/2013,1
GE Healthcare,Ambulatory,ND,General Surgery,05/2012,7
Allscripts,Ambulatory,MO,Family Practice,09/2012,18
eClinicalWorks LLC,Ambulatory,NM,Family Practice,01/2013,4
Cerner,Ambulatory,LA,Obstetrics/Gynecology,01/2013,2
Epic,Inpatient,NH,N/A,10/2011,1
Allscripts,Ambulatory,NC,Internal Medicine,01/2012,7
Allscripts,Ambulatory,NC,Internal Medicine,01/2013,104
NextGen,Ambulatory,NE,Cardiology,02/2012,3
Practice Fusion,Ambulatory,FL,Internal Medicine,07/2012,6
eClinicalWorks LLC,Ambulatory,KY,Internal Medicine,04/2012,3
GE Healthcare,Ambulatory,CA,Obstetrics/Gynecology,04/2012,2
Allscripts,Ambulatory,CA,Gastroenterology,12/2012,4
Allscripts,Ambulatory,CA,Gastroenterology,12/2011,2
NextGen,Ambulatory,TX,Gastroenterology,01/2013,4
Greenway Medical,Ambulatory,SC,Family Practice,07/2011,2
Others,Ambulatory,WA,Podiatry,02/2012,6
Cerner,Ambulatory,MI,Internal Medicine,11/2012,4
Practice Fusion,Ambulatory,WA,Podiatry,01/2013,6
Cerner,Ambulatory,MI,Internal Medicine,11/2011,1
eClinicalWorks LLC,Ambulatory,AR,Family Practice,05/2012,2
Practice Fusion,Ambulatory,ID,Podiatry,05/2012,2
Others,Ambulatory,NC,Optometry,07/2011,1
Others,Ambulatory,NC,Optometry,07/2012,12
NextGen,Ambulatory,TN,Obstetrics/Gynecology,01/2013,1
McKesson,Ambulatory,WY,Internal Medicine,12/2012,2
Others,Ambulatory,ME,Internal Medicine,12/2011,1
Others,Ambulatory,MD,Podiatry,04/2012,5
Others,Ambulatory,MD,Podiatry,04/2011,2
Others,Ambulatory,TX,Optometry,06/2012,3
eClinicalWorks LLC,Ambulatory,WA,Cardiology,10/2012,8
Others,Ambulatory,TX,Optometry,06/2011,1
GE Healthcare,Ambulatory,AZ,Others,10/2012,10
Epic,Ambulatory,MI,Others,07/2012,8
Cerner,Inpatient,PA,N/A,05/2012,3
NextGen,Ambulatory,OH,Internal Medicine,09/2012,2
NextGen,Ambulatory,OH,Internal Medicine,09/2011,1
Others,Ambulatory,WI,Optometry,10/2012,4
NextGen,Ambulatory,GA,Internal Medicine,11/2012,2
Epic,Ambulatory,OK,Orthopedic Surgery,01/2013,2
Others,Ambulatory,MO,Family Practice,06/2012,1
GE Healthcare,Ambulatory,VA,Internal Medicine,12/2011,2
Epic,Ambulatory,MN,Internal Medicine,03/2012,1
Epic,Ambulatory,MA,General Surgery,12/2011,2
Others,Ambulatory,WA,Obstetrics/Gynecology,11/2011,2
Epic,Ambulatory,PA,Optometry,01/2012,1
Epic,Ambulatory,PA,Optometry,01/2013,6
NextGen,Ambulatory,OH,Cardiology,10/2012,2
eClinicalWorks LLC,Ambulatory,TX,Orthopedic Surgery,12/2011,2
Others,Ambulatory,CA,Family Practice,04/2012,22
Others,Ambulatory,CA,Family Practice,04/2011,4
McKesson,Ambulatory,AZ,Family Practice,01/2012,2
McKesson,Ambulatory,AZ,Family Practice,01/2013,4
Others,Ambulatory,WI,Family Practice,09/2012,44
Allscripts,Ambulatory,OR,Orthopedic Surgery,01/2012,4
McKesson,Ambulatory,OH,Cardiology,10/2012,3
eClinicalWorks LLC,Ambulatory,CT,Internal Medicine,07/2012,1
eClinicalWorks LLC,Ambulatory,NC,General Surgery,05/2012,2
NextGen,Ambulatory,MD,Internal Medicine,09/2012,2
Allscripts,Ambulatory,KS,Gastroenterology,10/2011,1
Cerner,Ambulatory,TN,Others,09/2012,2
GE Healthcare,Ambulatory,IA,Internal Medicine,12/2012,2
Others,Ambulatory,AK,Family Practice,12/2012,2
Others,Ambulatory,OH,Family Practice,10/2012,19
eClinicalWorks LLC,Ambulatory,WV,Orthopedic Surgery,02/2012,1
NextGen,Ambulatory,MA,Others,01/2013,9
NextGen,Ambulatory,MA,Others,01/2012,3
Greenway Medical,Ambulatory,NE,Family Practice,12/2011,2
Greenway Medical,Ambulatory,MO,Family Practice,01/2012,1
McKesson,Ambulatory,MS,Internal Medicine,07/2012,6
Others,Ambulatory,PR,Orthopedic Surgery,01/2012,1
eClinicalWorks LLC,Ambulatory,AL,Internal Medicine,11/2012,1
McKesson,Ambulatory,OH,Obstetrics/Gynecology,01/2013,1
Others,Ambulatory,CT,Cardiology,06/2012,3
McKesson,Ambulatory,FL,Family Practice,05/2011,1
McKesson,Ambulatory,FL,Family Practice,05/2012,2
Greenway Medical,Ambulatory,IL,Internal Medicine,04/2012,3
Epic,Ambulatory,IL,Family Practice,06/2012,7
Epic,Ambulatory,MN,Family Practice,01/2012,44
Epic,Ambulatory,MN,Family Practice,01/2013,239
McKesson,Ambulatory,GA,Others,12/2012,1
Cerner,Inpatient,MO,General Surgery,05/2012,4
Epic,Ambulatory,OR,Gastroenterology,10/2011,1
Practice Fusion,Ambulatory,NM,Others,12/2012,2
eClinicalWorks LLC,Ambulatory,IA,Internal Medicine,01/2013,19
eClinicalWorks LLC,Ambulatory,NM,Internal Medicine,12/2012,3
NextGen,Ambulatory,ID,Internal Medicine,07/2012,1
eClinicalWorks LLC,Ambulatory,NM,Others,12/2012,2
Allscripts,Ambulatory,AL,Family Practice,08/2012,1
NextGen,Ambulatory,MO,Others,01/2013,26
Allscripts,Ambulatory,WY,Orthopedic Surgery,01/2013,1
Allscripts,Ambulatory,WY,Orthopedic Surgery,01/2012,8
Others,Ambulatory,OK,Internal Medicine,09/2012,2
Cerner,Ambulatory,TX,Others,02/2012,22
Others,Ambulatory,NY,Optometry,09/2011,5
Allscripts,Ambulatory,NV,Internal Medicine,05/2011,1
NextGen,Ambulatory,NJ,Family Practice,02/2012,16
Allscripts,Ambulatory,NE,Obstetrics/Gynecology,12/2012,1
Others,Ambulatory,WY,Internal Medicine,10/2011,1
McKesson,Inpatient,NC,N/A,11/2012,5
NextGen,Ambulatory,MT,Podiatry,10/2012,1
GE Healthcare,Ambulatory,TX,Podiatry,09/2011,1
Allscripts,Ambulatory,UT,Family Practice,01/2012,7
Allscripts,Ambulatory,UT,Family Practice,01/2013,5
eClinicalWorks LLC,Ambulatory,TN,Others,04/2012,5
Cerner,Inpatient,WI,Family Practice,04/2012,7
Epic,Ambulatory,MS,Others,11/2011,1
Epic,Ambulatory,MS,Others,11/2012,1
GE Healthcare,Ambulatory,NV,Orthopedic Surgery,03/2012,1
Practice Fusion,Ambulatory,FL,Family Practice,08/2012,2
eClinicalWorks LLC,Ambulatory,MD,Obstetrics/Gynecology,10/2012,1
Epic,Ambulatory,IN,Cardiology,11/2012,3
eClinicalWorks LLC,Ambulatory,NY,Others,04/2012,26
Others,Ambulatory,MI,Optometry,06/2011,1
Others,Ambulatory,OH,Podiatry,11/2011,7
Allscripts,Ambulatory,MI,Orthopedic Surgery,08/2012,1
NextGen,Ambulatory,MI,Others,10/2012,18
Practice Fusion,Ambulatory,NJ,Internal Medicine,10/2012,5
Practice Fusion,Ambulatory,WI,Podiatry,10/2012,1
Cerner,Ambulatory,WI,Podiatry,01/2012,4
Others,Ambulatory,VA,General Surgery,11/2011,1
Others,Ambulatory,NY,Optometry,05/2012,10
NextGen,Ambulatory,CA,Others,09/2011,1
NextGen,Ambulatory,LA,Cardiology,12/2012,9
NextGen,Ambulatory,CT,Cardiology,12/2011,1
eClinicalWorks LLC,Ambulatory,KS,Family Practice,04/2012,1
eClinicalWorks LLC,Ambulatory,PA,Internal Medicine,08/2012,3
GE Healthcare,Ambulatory,VA,Others,10/2011,1
McKesson,Ambulatory,OK,Family Practice,09/2012,12
Others,Ambulatory,MI,Family Practice,11/2012,26
GE Healthcare,Ambulatory,IN,Internal Medicine,09/2012,4
Others,Ambulatory,MI,Family Practice,11/2011,7
Cerner,Ambulatory,WI,Cardiology,07/2012,6
Others,Ambulatory,CT,Orthopedic Surgery,09/2012,2
Others,Ambulatory,WI,Obstetrics/Gynecology,02/2012,2
Others,Ambulatory,MD,Orthopedic Surgery,08/2012,5
Cerner,Ambulatory,AZ,Others,11/2011,1
Others,Ambulatory,MN,Optometry,12/2012,13
Others,Ambulatory,MN,Optometry,12/2011,9
NextGen,Ambulatory,ID,Others,09/2012,2
GE Healthcare,Ambulatory,MA,General Surgery,02/2012,1
Epic,Inpatient,NE,Gastroenterology,01/2013,5
Allscripts,Ambulatory,AL,Gastroenterology,01/2012,1
Epic,Ambulatory,IN,Cardiology,12/2012,15
Allscripts,Ambulatory,MS,Family Practice,12/2011,1
GE Healthcare,Ambulatory,AL,Family Practice,07/2012,1
Epic,Ambulatory,KY,Obstetrics/Gynecology,08/2011,1
Others,Inpatient,HI,N/A,10/2011,2
Practice Fusion,Ambulatory,CT,Orthopedic Surgery,01/2013,1
Greenway Medical,Ambulatory,AZ,Family Practice,12/2011,1
GE Healthcare,Ambulatory,MO,Family Practice,12/2011,6
Epic,Ambulatory,NC,Others,09/2011,1
GE Healthcare,Ambulatory,KS,Family Practice,07/2012,1
Others,Ambulatory,IA,Podiatry,09/2012,1
Others,Ambulatory,IA,Podiatry,09/2011,7
eClinicalWorks LLC,Ambulatory,HI,Others,08/2012,4
Allscripts,Ambulatory,KS,Family Practice,01/2012,1
Cerner,Ambulatory,CA,Gastroenterology,12/2012,5
NextGen,Ambulatory,TX,Cardiology,08/2012,6
Allscripts,Ambulatory,CO,Obstetrics/Gynecology,04/2012,1
Allscripts,Ambulatory,ID,Others,11/2012,1
Allscripts,Ambulatory,OK,Family Practice,01/2013,31
Allscripts,Ambulatory,OK,Family Practice,01/2012,1
Allscripts,Ambulatory,VA,Podiatry,10/2012,3
NextGen,Ambulatory,GA,Others,12/2011,2
Epic,Ambulatory,IL,Family Practice,09/2011,9
NextGen,Ambulatory,AK,Orthopedic Surgery,01/2013,1
Others,Ambulatory,NY,Cardiology,01/2013,123
Others,Ambulatory,NY,Cardiology,01/2012,33
eClinicalWorks LLC,Ambulatory,MA,Orthopedic Surgery,04/2012,4
McKesson,Ambulatory,FL,Others,09/2012,6
Others,Ambulatory,PA,Gastroenterology,09/2012,4
Others,Ambulatory,PA,Gastroenterology,09/2011,3
GE Healthcare,Ambulatory,IN,Podiatry,10/2011,1
McKesson,Ambulatory,TX,Others,10/2011,3
McKesson,Ambulatory,TX,Others,10/2012,6
GE Healthcare,Ambulatory,IN,Podiatry,10/2012,2
eClinicalWorks LLC,Ambulatory,FL,Internal Medicine,11/2012,8
McKesson,Ambulatory,MA,Podiatry,12/2012,1
Others,Ambulatory,IL,Others,11/2011,24
Others,Ambulatory,IL,Others,11/2012,112
Cerner,Ambulatory,MN,Others,08/2011,3
Cerner,Ambulatory,MN,Others,08/2012,20
Greenway Medical,Ambulatory,MN,Others,12/2012,6
Greenway Medical,Ambulatory,MN,Others,12/2011,5
Allscripts,Ambulatory,AR,General Surgery,11/2011,2
Allscripts,Ambulatory,AR,General Surgery,11/2012,1
Allscripts,Ambulatory,DC,Others,12/2012,42
Epic,Ambulatory,IA,Gastroenterology,01/2013,2
Epic,Ambulatory,IA,Gastroenterology,01/2012,4
Others,Ambulatory,AL,General Surgery,07/2012,1
Others,Ambulatory,AL,General Surgery,07/2011,1
Allscripts,Ambulatory,DE,Internal Medicine,11/2011,1
GE Healthcare,Ambulatory,MD,Family Practice,12/2012,5
Allscripts,Ambulatory,MN,Others,08/2012,3
Others,Ambulatory,OR,Podiatry,02/2012,3
Greenway Medical,Ambulatory,NC,Others,04/2012,7
Greenway Medical,Ambulatory,NC,Internal Medicine,08/2012,1
NextGen,Ambulatory,NM,Others,11/2012,6
Others,Inpatient,IA,Others,12/2012,1
NextGen,Ambulatory,UT,Internal Medicine,05/2012,1
Epic,Ambulatory,ID,Others,12/2012,6
eClinicalWorks LLC,Ambulatory,NJ,Others,02/2012,8
Allscripts,Ambulatory,VA,Others,01/2013,87
Allscripts,Ambulatory,VA,Others,01/2012,20
eClinicalWorks LLC,Ambulatory,VA,General Surgery,07/2012,1
Allscripts,Ambulatory,IL,Others,04/2012,6
eClinicalWorks LLC,Ambulatory,VA,Gastroenterology,07/2012,2
Practice Fusion,Ambulatory,IN,Family Practice,12/2011,1
Practice Fusion,Ambulatory,IN,Family Practice,12/2012,2
Others,Ambulatory,HI,Optometry,02/2012,2
Others,Inpatient,CA,N/A,10/2011,24
Cerner,Ambulatory,FL,Cardiology,01/2013,26
eClinicalWorks LLC,Ambulatory,NH,Family Practice,10/2011,1
Practice Fusion,Ambulatory,GA,Internal Medicine,12/2012,5
Epic,Ambulatory,TX,Cardiology,10/2012,5
Epic,Ambulatory,WI,Orthopedic Surgery,04/2012,2
Cerner,Ambulatory,PA,Podiatry,10/2012,4
Cerner,Ambulatory,NY,Podiatry,06/2012,2
Others,Ambulatory,WI,Gastroenterology,08/2012,3
NextGen,Ambulatory,CO,Gastroenterology,02/2012,1
GE Healthcare,Ambulatory,TX,Orthopedic Surgery,05/2012,2
Others,Ambulatory,NC,Gastroenterology,10/2012,18
Others,Ambulatory,HI,Others,12/2012,15
Others,Ambulatory,HI,Others,12/2011,1
NextGen,Ambulatory,NY,Internal Medicine,06/2012,4
Others,Ambulatory,DE,Internal Medicine,06/2011,1
Others,Ambulatory,DE,Internal Medicine,06/2012,1
Cerner,Inpatient,KY,N/A,10/2012,3
Others,Ambulatory,CO,Others,11/2012,22
Others,Ambulatory,CO,Others,11/2011,16
Epic,Ambulatory,CO,General Surgery,01/2013,2
Epic,Ambulatory,AL,Others,12/2012,1
Others,Ambulatory,CO,Family Practice,12/2012,18
Others,Ambulatory,CO,Family Practice,12/2011,28
Others,Inpatient,OH,N/A,08/2012,3
GE Healthcare,Ambulatory,MN,General Surgery,06/2012,1
Others,Ambulatory,TN,Obstetrics/Gynecology,07/2012,3
GE Healthcare,Ambulatory,FL,Others,06/2012,2
Epic,Ambulatory,IA,Obstetrics/Gynecology,08/2012,4
GE Healthcare,Ambulatory,IN,Obstetrics/Gynecology,10/2011,2
GE Healthcare,Ambulatory,IN,Obstetrics/Gynecology,10/2012,1
Practice Fusion,Ambulatory,CT,Others,12/2011,1
Practice Fusion,Ambulatory,CT,Others,12/2012,1
Greenway Medical,Ambulatory,AL,Internal Medicine,11/2012,1
Cerner,Ambulatory,MD,Podiatry,06/2011,1
Epic,Ambulatory,IN,Family Practice,12/2012,25
Others,Ambulatory,UT,Family Practice,12/2012,7
Others,Ambulatory,UT,Family Practice,12/2011,18
Others,Ambulatory,NH,Obstetrics/Gynecology,02/2012,1
McKesson,Ambulatory,NH,Gastroenterology,01/2013,1
Practice Fusion,Ambulatory,PA,Family Practice,01/2012,2
Others,Ambulatory,NV,General Surgery,10/2012,6
Practice Fusion,Ambulatory,VA,Podiatry,01/2013,10
Others,Ambulatory,MI,Family Practice,01/2013,83
Practice Fusion,Ambulatory,MD,Podiatry,10/2012,1
Others,Ambulatory,CA,Optometry,06/2012,4
Others,Ambulatory,DC,Podiatry,01/2013,3
Others,Ambulatory,VA,Family Practice,10/2011,17
Greenway Medical,Ambulatory,IL,Internal Medicine,01/2012,3
Allscripts,Ambulatory,MN,Internal Medicine,12/2012,4
Others,Ambulatory,TX,Gastroenterology,04/2012,5
Epic,Ambulatory,LA,Optometry,12/2012,6
GE Healthcare,Ambulatory,ND,Family Practice,11/2012,19
Others,Ambulatory,OK,Podiatry,09/2012,5
Allscripts,Ambulatory,NY,Obstetrics/Gynecology,07/2012,5
Others,Ambulatory,OK,Podiatry,09/2011,4
GE Healthcare,Ambulatory,DE,Family Practice,01/2013,4
Cerner,Ambulatory,NC,Internal Medicine,12/2012,26
McKesson,Ambulatory,NY,Internal Medicine,08/2012,1
Cerner,Ambulatory,LA,Internal Medicine,01/2012,3
Cerner,Ambulatory,LA,Internal Medicine,01/2013,120
Allscripts,Ambulatory,VA,Family Practice,05/2012,15
Cerner,Inpatient,ME,N/A,02/2012,4
Others,Ambulatory,MT,General Surgery,01/2012,1
Others,Ambulatory,MT,General Surgery,01/2013,2
Others,Ambulatory,AL,Podiatry,12/2011,3
eClinicalWorks LLC,Ambulatory,TX,Others,02/2012,32
GE Healthcare,Ambulatory,ME,Others,02/2012,8
GE Healthcare,Ambulatory,OH,General Surgery,07/2012,1
NextGen,Ambulatory,AR,Family Practice,01/2013,15
Others,Ambulatory,OK,N/A,11/2012,2
Practice Fusion,Ambulatory,OK,Podiatry,12/2011,1
McKesson,Ambulatory,AL,Podiatry,12/2012,1
GE Healthcare,Ambulatory,MN,Others,06/2012,3
Practice Fusion,Ambulatory,IL,Others,05/2012,1
NextGen,Ambulatory,CT,Family Practice,12/2011,1
Practice Fusion,Ambulatory,IL,Cardiology,11/2012,2
Greenway Medical,Ambulatory,KY,Others,01/2012,8
Greenway Medical,Ambulatory,KY,Others,01/2013,15
Intermountain Healthcare,Ambulatory,UT,Others,12/2012,105
Allscripts,Ambulatory,ME,Family Practice,01/2013,1
NextGen,Ambulatory,IA,Others,06/2012,1
GE Healthcare,Ambulatory,NY,Optometry,07/2012,1
NextGen,Ambulatory,MA,Internal Medicine,11/2011,1
eClinicalWorks LLC,Ambulatory,PA,Family Practice,09/2012,11
Practice Fusion,Ambulatory,CT,Gastroenterology,11/2012,1
eClinicalWorks LLC,Ambulatory,PA,Family Practice,09/2011,3
Others,Ambulatory,ID,Orthopedic Surgery,12/2011,6
eClinicalWorks LLC,Ambulatory,GA,Obstetrics/Gynecology,02/2012,1
Others,Ambulatory,LA,Optometry,07/2012,1
Epic,Ambulatory,WA,General Surgery,07/2011,3
Epic,Ambulatory,WA,Obstetrics/Gynecology,12/2011,5
Epic,Ambulatory,WA,Obstetrics/Gynecology,12/2012,5
Others,,PA,Others,11/2012,2
Others,Ambulatory,CT,Podiatry,07/2011,1
Others,Ambulatory,CT,Podiatry,07/2012,2
eClinicalWorks LLC,Ambulatory,CO,Others,08/2012,4
Others,Ambulatory,ME,Orthopedic Surgery,06/2012,8
Cerner,Inpatient,NJ,General Surgery,01/2013,3
Allscripts,Ambulatory,MA,Gastroenterology,09/2012,1
Greenway Medical,Ambulatory,CA,Obstetrics/Gynecology,06/2012,1
eClinicalWorks LLC,Ambulatory,IL,Cardiology,05/2012,1
eClinicalWorks LLC,Ambulatory,NC,Others,12/2011,9
eClinicalWorks LLC,Ambulatory,NC,Others,12/2012,3
Cerner,Ambulatory,AZ,Podiatry,01/2012,4
Cerner,Ambulatory,AZ,Podiatry,01/2013,4
Others,Ambulatory,PA,Others,11/2012,103
Others,Ambulatory,PA,Others,11/2011,73
Epic,Ambulatory,OH,Family Practice,07/2012,52
Epic,Ambulatory,NJ,Family Practice,10/2012,3
Epic,Ambulatory,OH,Family Practice,07/2011,10
eClinicalWorks LLC,Ambulatory,NY,Cardiology,05/2012,1
Epic,Ambulatory,AR,Internal Medicine,09/2012,3
Others,Inpatient,KS,N/A,08/2012,9
Others,Inpatient,KS,N/A,08/2011,2
GE Healthcare,Ambulatory,NJ,General Surgery,02/2012,5
NextGen,Ambulatory,NC,Family Practice,12/2012,7
GE Healthcare,Ambulatory,ID,Orthopedic Surgery,12/2012,1
Others,Inpatient,IN,N/A,11/2012,15
Others,Inpatient,IN,N/A,11/2011,1
Others,Ambulatory,SC,Family Practice,09/2012,3
Others,Ambulatory,SC,Family Practice,09/2011,13
Others,Ambulatory,KS,Internal Medicine,01/2013,5
Others,Ambulatory,KS,Internal Medicine,01/2012,1
eClinicalWorks LLC,Ambulatory,OR,Others,01/2013,12
eClinicalWorks LLC,Ambulatory,OR,Others,01/2012,3
Epic,Ambulatory,FL,Others,11/2011,12
GE Healthcare,Ambulatory,IN,Others,11/2012,1
Allscripts,Ambulatory,IN,Orthopedic Surgery,11/2012,3
eClinicalWorks LLC,Ambulatory,IL,Orthopedic Surgery,12/2011,1
Allscripts,Ambulatory,SC,Podiatry,01/2012,1
Others,Ambulatory,IN,General Surgery,02/2012,3
Epic,Ambulatory,MN,Podiatry,11/2011,8
Others,Ambulatory,CA,Gastroenterology,01/2013,55
Others,Ambulatory,CA,Gastroenterology,01/2012,4
NextGen,Ambulatory,CA,Others,07/2012,9
Others,Inpatient,IN,N/A,06/2012,24
NextGen,Ambulatory,VA,Family Practice,04/2012,1
NextGen,Ambulatory,IN,Internal Medicine,10/2012,2
eClinicalWorks LLC,Ambulatory,MN,Internal Medicine,01/2013,3
Greenway Medical,Ambulatory,GA,Orthopedic Surgery,12/2011,3
Cerner,Ambulatory,CA,Family Practice,07/2012,12
eClinicalWorks LLC,Ambulatory,NY,Podiatry,04/2012,1
Allscripts,Ambulatory,KS,Obstetrics/Gynecology,08/2012,6
Allscripts,Ambulatory,TN,Others,04/2012,8
Greenway Medical,Ambulatory,GA,Obstetrics/Gynecology,12/2011,1
Greenway Medical,Ambulatory,GA,Obstetrics/Gynecology,12/2012,10
Greenway Medical,Ambulatory,WI,Internal Medicine,06/2012,1
Allscripts,Ambulatory,NE,Others,08/2012,2
Epic,Ambulatory,MS,Cardiology,07/2012,7
GE Healthcare,Ambulatory,NH,General Surgery,11/2012,6
GE Healthcare,Ambulatory,NH,General Surgery,11/2011,1
Others,Ambulatory,WI,Internal Medicine,12/2011,1
Greenway Medical,Ambulatory,PR,General Surgery,02/2012,1
Epic,Ambulatory,IL,Orthopedic Surgery,11/2012,5
Practice Fusion,Ambulatory,TX,Others,02/2012,17
Others,Ambulatory,IL,Cardiology,07/2012,3
McKesson,Ambulatory,ID,Others,12/2012,1
Practice Fusion,Ambulatory,AL,Family Practice,12/2012,1
Practice Fusion,Ambulatory,AL,Family Practice,12/2011,1
Others,Ambulatory,CO,Family Practice,04/2011,3
Others,Ambulatory,CO,Family Practice,04/2012,8
eClinicalWorks LLC,Ambulatory,DC,Family Practice,02/2012,2
Others,Ambulatory,CO,Cardiology,01/2012,1
Others,Inpatient,SC,N/A,06/2012,2
Allscripts,Ambulatory,NJ,Orthopedic Surgery,06/2012,1
GE Healthcare,Ambulatory,TX,Internal Medicine,06/2012,25
Others,Ambulatory,DE,Optometry,09/2012,2
eClinicalWorks LLC,Ambulatory,OH,Internal Medicine,04/2012,6
Others,Ambulatory,MN,Family Practice,10/2012,39
Cerner,Ambulatory,UT,Obstetrics/Gynecology,01/2013,2
Allscripts,Ambulatory,HI,Others,06/2012,5
Others,Ambulatory,HI,Cardiology,11/2011,1
Allscripts,Inpatient,NY,Others,12/2012,2
Cerner,Ambulatory,NC,Others,12/2012,15
NextGen,Ambulatory,MN,Family Practice,11/2012,1
Greenway Medical,Ambulatory,WV,Obstetrics/Gynecology,01/2013,1
Others,Ambulatory,AL,Internal Medicine,08/2011,4
eClinicalWorks LLC,Ambulatory,MD,Others,09/2012,10
Others,Ambulatory,MS,Family Practice,10/2012,2
NextGen,Ambulatory,MN,Gastroenterology,10/2011,4
Others,Ambulatory,WA,Internal Medicine,12/2012,6
Allscripts,Ambulatory,CO,Obstetrics/Gynecology,08/2012,6
Practice Fusion,Ambulatory,NJ,Others,01/2012,9
McKesson,Ambulatory,TX,Family Practice,06/2012,1
McKesson,Ambulatory,TX,Family Practice,06/2011,1
McKesson,Ambulatory,NH,Podiatry,10/2012,1
NextGen,Ambulatory,FL,Others,11/2012,27
eClinicalWorks LLC,Ambulatory,ME,Family Practice,11/2012,14
NextGen,Ambulatory,FL,Others,11/2011,9
Greenway Medical,Ambulatory,NE,Orthopedic Surgery,12/2012,2
GE Healthcare,Ambulatory,NJ,Obstetrics/Gynecology,12/2011,1
McKesson,Ambulatory,NJ,Cardiology,11/2012,1
McKesson,Ambulatory,OK,Internal Medicine,10/2012,1
Others,Ambulatory,NJ,Cardiology,03/2012,1
Others,Inpatient,AZ,N/A,04/2012,1
Allscripts,Ambulatory,WA,Others,07/2012,9
NextGen,Ambulatory,TN,Cardiology,06/2011,1
GE Healthcare,Ambulatory,KY,Internal Medicine,08/2011,1
Allscripts,Ambulatory,MI,Podiatry,07/2012,2
